sku,store,inventory,price,cost
3333,1165,20,20,9
3333,1166,12,20,9
3333,1167,10,20,9
3333,1168,42,20,9
3333,1169,42,20,9
3333,1170,42,20,9
3333,1171,12,20,9
3333,1172,28,20,9
3333,1173,24,20,9
3333,1174,36,20,9
3333,1175,50,20,9
3333,1176,25,20,9
3333,1177,17,20,9
3333,1178,27,20,9
3333,1179,20,20,9
3333,1180,33,20,9
3333,1181,24,20,9
3333,1182,15,20,9
3333,1183,9,20,9
3333,1184,9,20,9
3333,1185,18,20,9
3333,1186,20,20,9
3333,1187,15,20,9
3333,1188,10,20,9
3333,1189,46,20,9
3333,1190,47,20,9
3333,1191,17,20,9
3333,1192,25,20,9
3333,1193,47,20,9
3333,1194,25,20,9
3333,1195,23,20,9
3333,1196,32,20,9
3333,1197,30,20,9
3333,1198,31,20,9
3333,1199,40,20,9
3333,1200,27,20,9
3333,1201,48,20,9
3333,1202,34,20,9
3333,1203,25,20,9
3333,1204,10,20,9
3333,1205,44,20,9
3333,1206,35,20,9
3333,1207,40,20,9
3333,1208,11,20,9
3333,1209,35,20,9
3333,1210,44,20,9
3333,1211,48,20,9
3333,1212,12,20,9
3333,1213,16,20,9
3333,1214,48,20,9
3333,1215,15,20,9
3333,1216,13,20,9
3333,1217,36,20,9
3333,1218,36,20,9
3333,1219,40,20,9
3333,1220,27,20,9
3333,1221,11,20,9
3333,1222,32,20,9
3333,1223,39,20,9
3333,1224,44,20,9
3333,1225,30,20,9
3333,1226,34,20,9
3333,1227,14,20,9
3333,1228,49,20,9
3333,1229,36,20,9
3333,1230,23,20,9
3333,1231,19,20,9
3333,1232,29,20,9
3333,1233,23,20,9
3333,1234,29,20,9
3333,1235,20,20,9
3333,1236,15,20,9
3333,1237,20,20,9
3333,1238,39,20,9
3333,1239,39,20,9
3333,1240,13,20,9
3333,1241,42,20,9
3333,1242,9,20,9
3333,1243,18,20,9
3333,1244,38,20,9
3333,1245,17,20,9
3333,1246,19,20,9
3333,1247,38,20,9
3333,1248,30,20,9
3333,1249,34,20,9
3333,1250,49,20,9
3333,1251,25,20,9
3333,1252,27,20,9
3333,1253,23,20,9
3333,1254,28,20,9
3333,1255,47,20,9
3333,1256,47,20,9
3333,1257,13,20,9
3333,1258,37,20,9
3333,1259,21,20,9
3333,1260,26,20,9
3333,1261,26,20,9
3333,1262,46,20,9
3333,1263,15,20,9
3333,1264,23,20,9
3333,1265,11,20,9
3333,1266,21,20,9
3333,1267,32,20,9
3333,1268,45,20,9
3333,1269,38,20,9
3333,1270,9,20,9
3333,1271,30,20,9
3333,1272,42,20,9
3333,1273,23,20,9
3333,1274,49,20,9
3333,1275,29,20,9
3333,1276,8,20,9
3333,1277,14,20,9
3333,1278,9,20,9
3333,1279,22,20,9
3333,1280,28,20,9
3333,1281,9,20,9
3333,1282,44,20,9
3333,1283,12,20,9
3333,1284,26,20,9
3333,1285,8,20,9
3333,1286,22,20,9
3333,1287,21,20,9
3333,1288,12,20,9
3333,1289,13,20,9
3333,1290,13,20,9
3333,1291,43,20,9
3333,1292,24,20,9
3333,1293,10,20,9
3333,1294,13,20,9
3333,1295,42,20,9
3333,1296,40,20,9
3333,1297,15,20,9
3333,1298,34,20,9
3333,1299,22,20,9
3333,1300,40,20,9
3333,1301,41,20,9
3333,1302,21,20,9
3333,1303,11,20,9
3333,1304,35,20,9
3333,1305,19,20,9
3333,1306,39,20,9
3333,1307,22,20,9
3333,1308,28,20,9
3333,1309,13,20,9
3333,1310,34,20,9
3333,1311,38,20,9
3333,1312,10,20,9
3333,1313,29,20,9
3333,1314,26,20,9
3333,1315,18,20,9
3333,1316,29,20,9
3333,1317,11,20,9
3333,1318,30,20,9
3333,1319,31,20,9
3333,1320,22,20,9
3333,1321,35,20,9
3333,1322,44,20,9
3333,1323,25,20,9
3333,1324,8,20,9
3333,1325,19,20,9
3333,1326,19,20,9
3333,1327,23,20,9
3333,1328,34,20,9
3333,1329,18,20,9
3333,1330,49,20,9
3333,1331,15,20,9
3333,1332,13,20,9
3333,1333,44,20,9
3333,1334,43,20,9
3333,1335,40,20,9
3333,1336,20,20,9
3333,1337,26,20,9
3333,1338,8,20,9
3333,1339,15,20,9
3333,1340,45,20,9
3333,1341,27,20,9
3333,1342,31,20,9
3333,1343,10,20,9
3333,1344,18,20,9
3333,1345,37,20,9
3333,1346,48,20,9
3333,1347,27,20,9
3333,1348,16,20,9
3333,1349,29,20,9
3333,1350,29,20,9
3333,1351,36,20,9
3333,1352,34,20,9
3333,1353,32,20,9
3333,1354,36,20,9
3333,1355,17,20,9
3333,1356,49,20,9
3333,1357,14,20,9
3333,1358,25,20,9
3333,1359,23,20,9
3333,1360,36,20,9
3333,1361,12,20,9
3333,1362,16,20,9
3333,1363,36,20,9
3333,1364,33,20,9
3333,1365,36,20,9
3333,1366,20,20,9
3333,1367,23,20,9
3333,1368,20,20,9
3333,1369,29,20,9
3333,1370,25,20,9
3333,1371,14,20,9
3333,1372,30,20,9
3333,1373,28,20,9
3333,1374,14,20,9
3333,1375,10,20,9
3333,1376,21,20,9
3333,1377,45,20,9
3333,1378,39,20,9
3333,1379,41,20,9
3333,1380,46,20,9
3333,1381,49,20,9
3333,1382,17,20,9
3333,1383,26,20,9
3333,1384,46,20,9
3333,1385,39,20,9
3333,1386,22,20,9
3333,1387,34,20,9
3333,1388,48,20,9
3333,1389,13,20,9
3333,1390,44,20,9
3333,1391,19,20,9
3333,1392,37,20,9
3333,1393,30,20,9
3333,1394,49,20,9
3333,1395,28,20,9
3333,1396,20,20,9
3333,1397,48,20,9
3333,1398,49,20,9
3333,1399,18,20,9
3333,1400,46,20,9
3333,1401,47,20,9
3333,1402,34,20,9
3333,1403,18,20,9
3333,1404,38,20,9
3333,1405,41,20,9
3333,1406,47,20,9
3333,1407,47,20,9
3333,1408,29,20,9
3333,1409,49,20,9
3333,1410,45,20,9
3333,1411,32,20,9
3333,1412,49,20,9
3333,1413,17,20,9
3333,1414,13,20,9
3333,1415,25,20,9
3333,1416,10,20,9
3333,1417,42,20,9
3333,1418,45,20,9
3333,1419,11,20,9
3333,1420,17,20,9
3333,1421,12,20,9
3333,1422,16,20,9
3333,1423,25,20,9
3333,1424,49,20,9
3333,1425,15,20,9
3333,1426,49,20,9
3333,1427,39,20,9
3333,1428,10,20,9
3333,1429,34,20,9
3333,1430,38,20,9
3333,1431,9,20,9
3333,1432,35,20,9
3333,1433,10,20,9
3333,1434,23,20,9
3333,1435,46,20,9
3333,1436,23,20,9
3333,1437,47,20,9
3333,1438,33,20,9
3333,1439,50,20,9
3333,1440,41,20,9
3333,1441,42,20,9
3333,1442,42,20,9
3333,1443,8,20,9
3333,1444,15,20,9
3333,1445,26,20,9
3333,1446,28,20,9
3333,1447,20,20,9
3333,1448,48,20,9
3333,1449,49,20,9
3333,1450,33,20,9
3333,1451,17,20,9
3333,1452,12,20,9
3333,1453,10,20,9
3333,1454,17,20,9
3333,1455,39,20,9
3333,1456,47,20,9
3333,1457,21,20,9
3333,1458,39,20,9
3333,1459,37,20,9
3333,1460,40,20,9
3333,1461,15,20,9
3333,1462,44,20,9
3333,1463,41,20,9
3333,1464,40,20,9
3333,1465,46,20,9
3333,1466,41,20,9
3333,1467,18,20,9
3333,1468,50,20,9
3333,1469,32,20,9
3333,1470,12,20,9
3333,1471,16,20,9
3333,1472,24,20,9
3333,1473,27,20,9
3333,1474,42,20,9
3333,1475,23,20,9
3333,1476,48,20,9
3333,1477,25,20,9
3333,1478,13,20,9
3333,1479,36,20,9
3333,1480,25,20,9
3333,1481,20,20,9
3333,1482,18,20,9
3333,1483,13,20,9
3333,1484,46,20,9
3333,1485,33,20,9
3333,1486,37,20,9
3333,1487,21,20,9
3333,1488,44,20,9
3333,1489,10,20,9
3333,1490,37,20,9
3333,1491,15,20,9
3333,1492,42,20,9
3333,1493,14,20,9
3333,1494,26,20,9
3333,1495,11,20,9
3333,1496,34,20,9
3333,1497,44,20,9
3333,1498,30,20,9
3333,1499,44,20,9
3333,1500,12,20,9
4444,1001,122,5,2
4444,1002,460,5,2
4444,1003,173,5,2
4444,1004,482,5,2
4444,1005,208,5,2
4444,1006,647,5,2
4444,1007,538,5,2
4444,1008,504,5,2
4444,1009,397,5,2
4444,1010,425,5,2
4444,1011,174,5,2
4444,1012,540,5,2
4444,1013,248,5,2
4444,1014,146,5,2
4444,1015,254,5,2
4444,1016,341,5,2
4444,1017,135,5,2
4444,1018,302,5,2
4444,1019,239,5,2
4444,1020,334,5,2
4444,1021,543,5,2
4444,1022,355,5,2
4444,1023,472,5,2
4444,1024,387,5,2
4444,1025,124,5,2
4444,1026,562,5,2
4444,1027,153,5,2
4444,1028,410,5,2
4444,1029,480,5,2
4444,1030,407,5,2
4444,1031,199,5,2
4444,1032,425,5,2
4444,1033,179,5,2
4444,1034,338,5,2
4444,1035,250,5,2
4444,1036,163,5,2
4444,1037,524,5,2
4444,1038,112,5,2
4444,1039,463,5,2
4444,1040,540,5,2
4444,1041,407,5,2
4444,1042,159,5,2
4444,1043,261,5,2
4444,1044,516,5,2
4444,1045,300,5,2
4444,1046,376,5,2
4444,1047,628,5,2
4444,1048,185,5,2
4444,1049,377,5,2
4444,1050,605,5,2
4444,1051,307,5,2
4444,1052,347,5,2
4444,1053,122,5,2
4444,1054,322,5,2
4444,1055,241,5,2
4444,1056,270,5,2
4444,1057,533,5,2
4444,1058,481,5,2
4444,1059,495,5,2
4444,1060,181,5,2
4444,1061,502,5,2
4444,1062,330,5,2
4444,1063,438,5,2
4444,1064,312,5,2
4444,1065,572,5,2
4444,1066,404,5,2
4444,1067,495,5,2
4444,1068,143,5,2
4444,1069,121,5,2
4444,1070,248,5,2
4444,1071,568,5,2
4444,1072,217,5,2
4444,1073,328,5,2
4444,1074,426,5,2
4444,1075,491,5,2
4444,1076,501,5,2
4444,1077,577,5,2
4444,1078,337,5,2
4444,1079,549,5,2
4444,1080,233,5,2
4444,1081,160,5,2
4444,1082,355,5,2
4444,1083,553,5,2
4444,1084,567,5,2
4444,1085,499,5,2
4444,1086,134,5,2
4444,1087,532,5,2
4444,1088,494,5,2
4444,1089,204,5,2
4444,1090,269,5,2
4444,1091,421,5,2
4444,1092,121,5,2
4444,1093,566,5,2
4444,1094,507,5,2
4444,1095,463,5,2
4444,1096,269,5,2
4444,1097,605,5,2
4444,1098,387,5,2
4444,1099,299,5,2
4444,1100,363,5,2
4444,1101,650,5,2
4444,1102,147,5,2
4444,1103,447,5,2
4444,1104,616,5,2
4444,1105,111,5,2
4444,1106,607,5,2
4444,1107,563,5,2
4444,1108,465,5,2
4444,1109,527,5,2
4444,1110,189,5,2
4444,1111,523,5,2
4444,1112,129,5,2
4444,1113,647,5,2
4444,1114,254,5,2
4444,1115,503,5,2
4444,1116,285,5,2
4444,1117,549,5,2
4444,1118,540,5,2
4444,1119,612,5,2
4444,1120,601,5,2
4444,1121,360,5,2
4444,1122,329,5,2
4444,1123,243,5,2
4444,1124,179,5,2
4444,1125,352,5,2
4444,1126,449,5,2
4444,1127,348,5,2
4444,1128,559,5,2
4444,1129,506,5,2
4444,1130,380,5,2
4444,1131,445,5,2
4444,1132,491,5,2
4444,1133,222,5,2
4444,1134,332,5,2
4444,1135,394,5,2
4444,1136,269,5,2
4444,1137,595,5,2
4444,1138,248,5,2
4444,1139,316,5,2
4444,1140,420,5,2
4444,1141,328,5,2
4444,1142,585,5,2
4444,1143,130,5,2
4444,1144,454,5,2
4444,1145,303,5,2
4444,1146,530,5,2
4444,1147,347,5,2
4444,1148,194,5,2
4444,1149,585,5,2
4444,1150,185,5,2
4444,1151,576,5,2
4444,1152,514,5,2
4444,1153,307,5,2
4444,1154,465,5,2
4444,1155,606,5,2
4444,1156,204,5,2
4444,1157,152,5,2
4444,1158,224,5,2
4444,1159,593,5,2
4444,1160,250,5,2
4444,1161,150,5,2
4444,1162,325,5,2
4444,1163,298,5,2
4444,1164,225,5,2
4444,1165,179,5,2
4444,1166,419,5,2
4444,1167,291,5,2
4444,1168,205,5,2
4444,1169,333,5,2
4444,1170,242,5,2
4444,1171,185,5,2
4444,1172,429,5,2
4444,1173,467,5,2
4444,1174,364,5,2
4444,1175,189,5,2
4444,1176,568,5,2
4444,1177,463,5,2
4444,1178,646,5,2
4444,1179,265,5,2
4444,1180,319,5,2
4444,1181,334,5,2
4444,1182,610,5,2
4444,1183,597,5,2
4444,1184,437,5,2
4444,1185,335,5,2
4444,1186,376,5,2
4444,1187,278,5,2
4444,1188,406,5,2
4444,1189,157,5,2
4444,1190,229,5,2
4444,1191,263,5,2
4444,1192,576,5,2
4444,1193,469,5,2
4444,1194,399,5,2
4444,1195,252,5,2
4444,1196,230,5,2
4444,1197,156,5,2
4444,1198,239,5,2
4444,1199,315,5,2
4444,1200,529,5,2
4444,1201,374,5,2
4444,1202,417,5,2
4444,1203,572,5,2
4444,1204,315,5,2
4444,1205,439,5,2
4444,1206,165,5,2
4444,1207,612,5,2
4444,1208,455,5,2
4444,1209,628,5,2
4444,1210,502,5,2
4444,1211,304,5,2
4444,1212,195,5,2
4444,1213,177,5,2
4444,1214,225,5,2
4444,1215,549,5,2
4444,1216,477,5,2
4444,1217,169,5,2
4444,1218,178,5,2
4444,1219,546,5,2
4444,1220,637,5,2
4444,1221,200,5,2
4444,1222,632,5,2
4444,1223,213,5,2
4444,1224,342,5,2
4444,1225,278,5,2
4444,1226,390,5,2
4444,1227,410,5,2
4444,1228,364,5,2
4444,1229,516,5,2
4444,1230,217,5,2
4444,1231,302,5,2
4444,1232,424,5,2
4444,1233,585,5,2
4444,1234,332,5,2
4444,1235,408,5,2
4444,1236,233,5,2
4444,1237,186,5,2
4444,1238,566,5,2
4444,1239,311,5,2
4444,1240,480,5,2
4444,1241,107,5,2
4444,1242,371,5,2
4444,1243,520,5,2
4444,1244,359,5,2
4444,1245,142,5,2
4444,1246,280,5,2
4444,1247,348,5,2
4444,1248,226,5,2
4444,1249,490,5,2
4444,1250,234,5,2
4444,1251,484,5,2
4444,1252,371,5,2
4444,1253,593,5,2
4444,1254,406,5,2
4444,1255,386,5,2
4444,1256,507,5,2
4444,1257,624,5,2
4444,1258,189,5,2
4444,1259,601,5,2
4444,1260,532,5,2
4444,1261,456,5,2
4444,1262,118,5,2
4444,1263,633,5,2
4444,1264,545,5,2
4444,1265,419,5,2
4444,1266,478,5,2
4444,1267,261,5,2
4444,1268,199,5,2
4444,1269,142,5,2
4444,1270,516,5,2
4444,1271,649,5,2
4444,1272,303,5,2
4444,1273,293,5,2
4444,1274,313,5,2
4444,1275,277,5,2
4444,1276,116,5,2
4444,1277,251,5,2
4444,1278,179,5,2
4444,1279,615,5,2
4444,1280,558,5,2
4444,1281,415,5,2
4444,1282,198,5,2
4444,1283,160,5,2
4444,1284,450,5,2
4444,1285,413,5,2
4444,1286,389,5,2
4444,1287,636,5,2
4444,1288,508,5,2
4444,1289,507,5,2
4444,1290,380,5,2
4444,1291,338,5,2
4444,1292,165,5,2
4444,1293,216,5,2
4444,1294,330,5,2
4444,1295,614,5,2
4444,1296,598,5,2
4444,1297,402,5,2
4444,1298,300,5,2
4444,1299,636,5,2
4444,1300,589,5,2
4444,1301,358,5,2
4444,1302,192,5,2
4444,1303,529,5,2
4444,1304,138,5,2
4444,1305,259,5,2
4444,1306,499,5,2
4444,1307,343,5,2
4444,1308,276,5,2
4444,1309,449,5,2
4444,1310,464,5,2
4444,1311,265,5,2
4444,1312,181,5,2
4444,1313,446,5,2
4444,1314,571,5,2
4444,1315,506,5,2
4444,1316,319,5,2
4444,1317,304,5,2
4444,1318,477,5,2
4444,1319,450,5,2
4444,1320,438,5,2
4444,1321,586,5,2
4444,1322,649,5,2
4444,1323,222,5,2
4444,1324,105,5,2
4444,1325,623,5,2
4444,1326,606,5,2
4444,1327,442,5,2
4444,1328,372,5,2
4444,1329,456,5,2
4444,1330,553,5,2
4444,1331,278,5,2
4444,1332,231,5,2
4444,1333,545,5,2
4444,1334,129,5,2
4444,1335,367,5,2
4444,1336,342,5,2
4444,1337,125,5,2
4444,1338,421,5,2
4444,1339,481,5,2
4444,1340,143,5,2
4444,1341,291,5,2
4444,1342,611,5,2
4444,1343,121,5,2
4444,1344,348,5,2
4444,1345,606,5,2
4444,1346,390,5,2
4444,1347,611,5,2
4444,1348,334,5,2
4444,1349,371,5,2
4444,1350,365,5,2
4444,1351,623,5,2
4444,1352,143,5,2
4444,1353,303,5,2
4444,1354,628,5,2
4444,1355,213,5,2
4444,1356,287,5,2
4444,1357,312,5,2
4444,1358,307,5,2
4444,1359,426,5,2
4444,1360,242,5,2
4444,1361,568,5,2
4444,1362,166,5,2
4444,1363,264,5,2
4444,1364,138,5,2
4444,1365,290,5,2
4444,1366,295,5,2
4444,1367,616,5,2
4444,1368,134,5,2
4444,1369,364,5,2
4444,1370,562,5,2
4444,1371,572,5,2
4444,1372,108,5,2
4444,1373,397,5,2
4444,1374,398,5,2
4444,1375,381,5,2
4444,1376,446,5,2
4444,1377,472,5,2
4444,1378,473,5,2
4444,1379,640,5,2
4444,1380,463,5,2
4444,1381,148,5,2
4444,1382,373,5,2
4444,1383,203,5,2
4444,1384,481,5,2
4444,1385,631,5,2
4444,1386,196,5,2
4444,1387,114,5,2
4444,1388,439,5,2
4444,1389,170,5,2
4444,1390,243,5,2
4444,1391,551,5,2
4444,1392,296,5,2
4444,1393,642,5,2
4444,1394,126,5,2
4444,1395,371,5,2
4444,1396,546,5,2
4444,1397,286,5,2
4444,1398,442,5,2
4444,1399,482,5,2
4444,1400,429,5,2
4444,1401,649,5,2
4444,1402,573,5,2
4444,1403,614,5,2
4444,1404,520,5,2
4444,1405,473,5,2
4444,1406,449,5,2
4444,1407,417,5,2
4444,1408,172,5,2
4444,1409,594,5,2
4444,1410,350,5,2
4444,1411,547,5,2
4444,1412,488,5,2
4444,1413,616,5,2
4444,1414,584,5,2
4444,1415,200,5,2
4444,1416,616,5,2
4444,1417,477,5,2
4444,1418,575,5,2
4444,1419,563,5,2
4444,1420,441,5,2
4444,1421,255,5,2
4444,1422,488,5,2
4444,1423,540,5,2
4444,1424,616,5,2
4444,1425,413,5,2
4444,1426,157,5,2
4444,1427,471,5,2
4444,1428,198,5,2
4444,1429,293,5,2
4444,1430,555,5,2
4444,1431,481,5,2
4444,1432,602,5,2
4444,1433,114,5,2
4444,1434,495,5,2
4444,1435,342,5,2
4444,1436,592,5,2
4444,1437,312,5,2
4444,1438,399,5,2
4444,1439,339,5,2
4444,1440,192,5,2
4444,1441,358,5,2
4444,1442,549,5,2
4444,1443,610,5,2
4444,1444,468,5,2
4444,1445,174,5,2
4444,1446,355,5,2
4444,1447,163,5,2
4444,1448,224,5,2
4444,1449,555,5,2
4444,1450,455,5,2
4444,1451,628,5,2
4444,1452,186,5,2
4444,1453,107,5,2
4444,1454,161,5,2
4444,1455,410,5,2
4444,1456,386,5,2
4444,1457,148,5,2
4444,1458,194,5,2
4444,1459,238,5,2
4444,1460,358,5,2
4444,1461,473,5,2
4444,1462,200,5,2
4444,1463,315,5,2
4444,1464,142,5,2
4444,1465,326,5,2
4444,1466,631,5,2
4444,1467,506,5,2
4444,1468,255,5,2
4444,1469,116,5,2
4444,1470,465,5,2
4444,1471,571,5,2
4444,1472,338,5,2
4444,1473,315,5,2
4444,1474,224,5,2
4444,1475,364,5,2
4444,1476,278,5,2
4444,1477,464,5,2
4444,1478,194,5,2
4444,1479,493,5,2
4444,1480,618,5,2
4444,1481,507,5,2
4444,1482,567,5,2
4444,1483,118,5,2
4444,1484,408,5,2
4444,1485,308,5,2
4444,1486,374,5,2
4444,1487,173,5,2
4444,1488,549,5,2
4444,1489,464,5,2
4444,1490,614,5,2
4444,1491,462,5,2
4444,1492,176,5,2
4444,1493,430,5,2
4444,1494,443,5,2
4444,1495,257,5,2
4444,1496,540,5,2
4444,1497,365,5,2
4444,1498,575,5,2
4444,1499,558,5,2
4444,1500,361,5,2
5555,1001,214,120,39
5555,1002,246,120,39
5555,1003,179,120,39
5555,1004,74,120,39
5555,1005,56,120,39
5555,1006,190,120,39
5555,1007,225,120,39
5555,1008,211,120,39
5555,1009,49,120,39
5555,1010,165,120,39
5555,1011,214,120,39
5555,1012,162,120,39
5555,1013,68,120,39
5555,1014,100,120,39
5555,1015,185,120,39
5555,1016,163,120,39
5555,1017,166,120,39
5555,1018,205,120,39
5555,1019,48,120,39
5555,1020,115,120,39
5555,1021,163,120,39
5555,1022,232,120,39
5555,1023,292,120,39
5555,1024,112,120,39
5555,1025,242,120,39
5555,1026,128,120,39
5555,1027,150,120,39
5555,1028,219,120,39
5555,1029,289,120,39
5555,1030,77,120,39
5555,1031,285,120,39
5555,1032,188,120,39
5555,1033,119,120,39
5555,1034,130,120,39
5555,1035,258,120,39
5555,1036,61,120,39
5555,1037,114,120,39
5555,1038,212,120,39
5555,1039,292,120,39
5555,1040,81,120,39
5555,1041,272,120,39
5555,1042,92,120,39
5555,1043,245,120,39
5555,1044,257,120,39
5555,1045,266,120,39
5555,1046,49,120,39
5555,1047,77,120,39
5555,1048,274,120,39
5555,1049,185,120,39
5555,1050,264,120,39
5555,1051,87,120,39
5555,1052,113,120,39
5555,1053,177,120,39
5555,1054,75,120,39
5555,1055,159,120,39
5555,1056,76,120,39
5555,1057,188,120,39
5555,1058,287,120,39
5555,1059,173,120,39
5555,1060,72,120,39
5555,1061,114,120,39
5555,1062,79,120,39
5555,1063,274,120,39
5555,1064,233,120,39
5555,1065,216,120,39
5555,1066,90,120,39
5555,1067,279,120,39
5555,1068,238,120,39
5555,1069,116,120,39
5555,1070,151,120,39
5555,1071,118,120,39
5555,1072,242,120,39
5555,1073,99,120,39
5555,1074,230,120,39
5555,1075,145,120,39
5555,1076,266,120,39
5555,1077,166,120,39
5555,1078,215,120,39
5555,1079,292,120,39
5555,1080,228,120,39
5555,1081,178,120,39
5555,1082,151,120,39
5555,1083,78,120,39
5555,1084,287,120,39
5555,1085,158,120,39
5555,1086,77,120,39
5555,1087,59,120,39
5555,1088,144,120,39
5555,1089,221,120,39
5555,1090,72,120,39
5555,1091,222,120,39
5555,1092,275,120,39
5555,1093,69,120,39
5555,1094,199,120,39
5555,1095,85,120,39
5555,1096,158,120,39
5555,1097,59,120,39
5555,1098,286,120,39
5555,1099,62,120,39
5555,1100,206,120,39
5555,1101,140,120,39
5555,1102,204,120,39
5555,1103,105,120,39
5555,1104,244,120,39
5555,1105,142,120,39
5555,1106,235,120,39
5555,1107,122,120,39
5555,1108,242,120,39
5555,1109,292,120,39
5555,1110,156,120,39
5555,1111,178,120,39
5555,1112,109,120,39
5555,1113,255,120,39
5555,1114,148,120,39
5555,1115,285,120,39
5555,1116,248,120,39
5555,1117,85,120,39
5555,1118,120,120,39
5555,1119,125,120,39
5555,1120,145,120,39
5555,1121,122,120,39
5555,1122,152,120,39
5555,1123,211,120,39
5555,1124,166,120,39
5555,1125,240,120,39
5555,1126,193,120,39
5555,1127,148,120,39
5555,1128,202,120,39
5555,1129,239,120,39
5555,1130,162,120,39
5555,1131,95,120,39
5555,1132,181,120,39
5555,1133,188,120,39
5555,1134,162,120,39
5555,1135,102,120,39
5555,1136,280,120,39
5555,1137,183,120,39
5555,1138,266,120,39
5555,1139,224,120,39
5555,1140,66,120,39
5555,1141,129,120,39
5555,1142,254,120,39
5555,1143,112,120,39
5555,1144,142,120,39
5555,1145,208,120,39
5555,1146,188,120,39
5555,1147,109,120,39
5555,1148,227,120,39
5555,1149,219,120,39
5555,1150,134,120,39
5555,1151,108,120,39
5555,1152,59,120,39
5555,1153,194,120,39
5555,1154,78,120,39
5555,1155,266,120,39
5555,1156,241,120,39
5555,1157,279,120,39
5555,1158,105,120,39
5555,1159,214,120,39
5555,1160,285,120,39
5555,1161,142,120,39
5555,1162,80,120,39
5555,1163,186,120,39
5555,1164,248,120,39
5555,1165,241,120,39
5555,1166,136,120,39
5555,1167,259,120,39
5555,1168,128,120,39
5555,1169,291,120,39
5555,1170,102,120,39
5555,1171,226,120,39
5555,1172,269,120,39
5555,1173,242,120,39
5555,1174,218,120,39
5555,1175,279,120,39
5555,1176,99,120,39
5555,1177,276,120,39
5555,1178,78,120,39
5555,1179,175,120,39
5555,1180,216,120,39
5555,1181,248,120,39
5555,1182,179,120,39
5555,1183,193,120,39
5555,1184,233,120,39
5555,1185,195,120,39
5555,1186,221,120,39
5555,1187,271,120,39
5555,1188,136,120,39
5555,1189,196,120,39
5555,1190,129,120,39
5555,1191,168,120,39
5555,1192,259,120,39
5555,1193,82,120,39
5555,1194,264,120,39
5555,1195,192,120,39
5555,1196,161,120,39
5555,1197,209,120,39
5555,1198,178,120,39
5555,1199,292,120,39
5555,1200,186,120,39
5555,1201,109,120,39
5555,1202,184,120,39
5555,1203,282,120,39
5555,1204,240,120,39
5555,1205,56,120,39
5555,1206,191,120,39
5555,1207,268,120,39
5555,1208,85,120,39
5555,1209,103,120,39
5555,1210,100,120,39
5555,1211,184,120,39
5555,1212,68,120,39
5555,1213,124,120,39
5555,1214,249,120,39
5555,1215,131,120,39
5555,1216,132,120,39
5555,1217,222,120,39
5555,1218,71,120,39
5555,1219,265,120,39
5555,1220,115,120,39
5555,1221,81,120,39
5555,1222,208,120,39
5555,1223,89,120,39
5555,1224,110,120,39
5555,1225,157,120,39
5555,1226,191,120,39
5555,1227,198,120,39
5555,1228,125,120,39
5555,1229,291,120,39
5555,1230,55,120,39
5555,1231,166,120,39
5555,1232,60,120,39
5555,1233,272,120,39
5555,1234,196,120,39
5555,1235,118,120,39
5555,1236,209,120,39
5555,1237,291,120,39
5555,1238,234,120,39
5555,1239,269,120,39
5555,1240,211,120,39
5555,1241,228,120,39
5555,1242,268,120,39
5555,1243,74,120,39
5555,1244,178,120,39
5555,1245,266,120,39
5555,1246,278,120,39
5555,1247,192,120,39
5555,1248,54,120,39
5555,1249,232,120,39
5555,1250,98,120,39
5555,1251,193,120,39
5555,1252,261,120,39
5555,1253,92,120,39
5555,1254,284,120,39
5555,1255,179,120,39
5555,1256,285,120,39
5555,1257,117,120,39
5555,1258,283,120,39
5555,1259,90,120,39
5555,1260,238,120,39
5555,1261,266,120,39
5555,1262,279,120,39
5555,1263,286,120,39
5555,1264,181,120,39
5555,1265,221,120,39
5555,1266,265,120,39
5555,1267,186,120,39
5555,1268,214,120,39
5555,1269,152,120,39
5555,1270,162,120,39
5555,1271,291,120,39
5555,1272,187,120,39
5555,1273,109,120,39
5555,1274,78,120,39
5555,1275,51,120,39
5555,1276,51,120,39
5555,1277,54,120,39
5555,1278,245,120,39
5555,1279,204,120,39
5555,1280,109,120,39
5555,1281,100,120,39
5555,1282,125,120,39
5555,1283,89,120,39
5555,1284,227,120,39
5555,1285,275,120,39
5555,1286,228,120,39
5555,1287,260,120,39
5555,1288,95,120,39
5555,1289,206,120,39
5555,1290,225,120,39
5555,1291,202,120,39
5555,1292,184,120,39
5555,1293,175,120,39
5555,1294,192,120,39
5555,1295,50,120,39
5555,1296,248,120,39
5555,1297,108,120,39
5555,1298,252,120,39
5555,1299,234,120,39
5555,1300,224,120,39
5555,1301,248,120,39
5555,1302,206,120,39
5555,1303,170,120,39
5555,1304,208,120,39
5555,1305,112,120,39
5555,1306,92,120,39
5555,1307,122,120,39
5555,1308,198,120,39
5555,1309,193,120,39
5555,1310,245,120,39
5555,1311,225,120,39
5555,1312,98,120,39
5555,1313,69,120,39
5555,1314,107,120,39
5555,1315,151,120,39
5555,1316,61,120,39
5555,1317,192,120,39
5555,1318,231,120,39
5555,1319,196,120,39
5555,1320,244,120,39
5555,1321,91,120,39
5555,1322,212,120,39
5555,1323,188,120,39
5555,1324,276,120,39
5555,1325,77,120,39
5555,1326,222,120,39
5555,1327,260,120,39
5555,1328,281,120,39
5555,1329,234,120,39
