sku,store,date,sales,division,salesqty
104879,2827,1/24/2021,0,6,0
104879,1043,1/24/2021,0,6,0
104879,2822,1/24/2021,0,6,0
104879,1080,1/24/2021,0,6,0
104879,1058,1/24/2021,0,6,0
104879,2826,1/24/2021,0,6,0
104879,1091,1/24/2021,0,6,0
104879,2803,1/24/2021,0,6,0
104879,2842,1/24/2021,0,6,0
104879,562,1/24/2021,0,6,0
104879,2811,1/24/2021,0,6,0
104879,512,1/24/2021,0,6,0
104879,1033,1/24/2021,0,6,0
104879,567,1/24/2021,0,6,0
104879,1009,1/24/2021,0,6,0
104879,2813,1/24/2021,0,6,0
104879,2800,1/24/2021,0,6,0
104879,2831,1/24/2021,0,6,0
104879,1024,1/24/2021,0,6,0
104879,2809,1/24/2021,0,6,0
104879,2823,1/24/2021,0,6,0
104879,2810,1/24/2021,0,6,0
104879,566,1/24/2021,0,6,0
104879,2801,1/24/2021,0,6,0
104879,1071,1/24/2021,0,6,0
104879,2818,1/24/2021,0,6,0
104879,1030,1/24/2021,0,6,0
101466675,1155,1/17/2021,19.98,9,2
101466675,1040,1/17/2021,9.99,9,1
101466675,1051,1/17/2021,9.99,9,1
101466675,1066,1/17/2021,49.95,9,5
101466675,1194,1/17/2021,29.97,9,3
101466675,1005,1/17/2021,9.99,9,1
101466675,1092,1/17/2021,9.99,9,1
101466675,1212,1/17/2021,9.99,9,1
101466675,1127,1/17/2021,9.99,9,1
101466675,1014,1/17/2021,29.97,9,3
101466675,1208,1/17/2021,0,9,0
101466675,1079,1/17/2021,19.98,9,2
101466675,1004,1/17/2021,19.98,9,2
101466675,1001,1/17/2021,19.98,9,2
101466675,1019,1/17/2021,19.98,9,2
101466675,1000,1/17/2021,0,9,0
101466675,1029,1/17/2021,0,9,0
101466675,1027,1/17/2021,39.96,9,4
101466675,1035,1/17/2021,9.99,9,1
101466675,1154,1/17/2021,0,9,0
101466675,1021,1/17/2021,19.98,9,2
101466675,1114,1/17/2021,49.95,9,5
101466675,1424,1/17/2021,9.99,9,1
101466675,1082,1/17/2021,39.96,9,4
101466675,1007,1/17/2021,9.99,9,1
101466675,1003,1/17/2021,39.96,9,4
101466675,1032,1/17/2021,9.99,9,1
101466675,1028,1/17/2021,0,9,0
101466675,1099,1/17/2021,0,9,0
101466675,1022,1/17/2021,9.99,9,1
101466675,1179,1/17/2021,9.99,9,1
101466675,1023,1/17/2021,29.97,9,3
101466675,1188,1/17/2021,39.96,9,4
101466675,1016,1/17/2021,19.98,9,2
101466675,1090,1/17/2021,9.99,9,1
101466675,1132,1/17/2021,0,9,0
101466675,1010,1/17/2021,19.98,9,2
101466675,1083,1/17/2021,9.99,9,1
101466675,1064,1/17/2021,0,9,0
101466675,1050,1/17/2021,9.99,9,1
101466675,1170,1/17/2021,39.96,9,4
101466675,1011,1/17/2021,0,9,0
101466675,1095,1/17/2021,9.99,9,1
101466675,1142,1/17/2021,9.99,9,1
101466675,1174,1/17/2021,0,9,0
101466675,1200,1/17/2021,0,9,0
101466675,1020,1/17/2021,19.98,9,2
101466675,2841,1/17/2021,19.96,6,2
101466675,551,1/17/2021,0,6,0
101466675,577,1/17/2021,9.98,6,1
101466675,2806,1/17/2021,19.96,6,2
101466675,1017,1/17/2021,0,6,0
101466675,1077,1/17/2021,0,6,0
101466675,1012,1/17/2021,9.98,6,1
101466675,2812,1/17/2021,29.94,6,3
101466675,569,1/17/2021,29.94,6,3
101466675,1018,1/17/2021,9.98,6,1
101466675,2827,1/17/2021,0,6,0
101466675,1043,1/17/2021,9.98,6,1
101466675,2822,1/17/2021,0,6,0
101466675,1080,1/17/2021,9.98,6,1
101466675,1058,1/17/2021,29.94,6,3
101466675,2826,1/17/2021,49.9,6,5
101466675,1091,1/17/2021,29.94,6,3
101466675,2803,1/17/2021,19.96,6,2
101466675,2842,1/17/2021,9.98,6,1
101466675,562,1/17/2021,0,6,0
101466675,2811,1/17/2021,47.91,6,5
101466675,512,1/17/2021,0,6,0
101466675,1033,1/17/2021,0,6,0
101466675,567,1/17/2021,9.98,6,1
101466675,1009,1/17/2021,0,6,0
101466675,2813,1/17/2021,19.96,6,2
101466675,2800,1/17/2021,0,6,0
101466675,2831,1/17/2021,29.94,6,3
101466675,1024,1/17/2021,0,6,0
101466675,2809,1/17/2021,9.98,6,1
101466675,2823,1/17/2021,9.98,6,1
101466675,2810,1/17/2021,0,6,0
101466675,566,1/17/2021,19.96,6,2
101466675,2801,1/17/2021,0,6,0
101466675,1071,1/17/2021,9.98,6,1
101466675,2818,1/17/2021,19.96,6,2
101466675,1030,1/17/2021,27.95,6,3
103159,1155,1/17/2021,49.41,9,9
103159,1040,1/17/2021,16.47,9,3
103159,1051,1/17/2021,26.45,9,5
103159,1066,1/17/2021,31.74,9,6
103159,1194,1/17/2021,27.45,9,5
103159,1005,1/17/2021,29.94,9,6
103159,1092,1/17/2021,0,9,0
103159,1212,1/17/2021,76.86,9,14
103159,1127,1/17/2021,16.47,9,3
103159,1014,1/17/2021,21.16,9,4
103159,1208,1/17/2021,10.98,9,2
103159,1079,1/17/2021,10.98,9,2
103159,1004,1/17/2021,16.47,9,3
103159,1001,1/17/2021,31.74,9,6
103159,1019,1/17/2021,49.41,9,9
103159,1000,1/17/2021,21.96,9,4
103159,1029,1/17/2021,54.9,9,10
103159,1027,1/17/2021,5.49,9,1
103159,1035,1/17/2021,32.94,9,6
103159,1154,1/17/2021,0,9,0
103159,1021,1/17/2021,49.41,9,9
103159,1114,1/17/2021,0,9,0
103159,1424,1/17/2021,5.29,9,1
103159,1082,1/17/2021,31.74,9,6
103159,1007,1/17/2021,43.92,9,8
103159,1003,1/17/2021,10.58,9,2
103159,1032,1/17/2021,5.29,9,1
103159,1028,1/17/2021,5.29,9,1
103159,1099,1/17/2021,43.92,9,8
103159,1022,1/17/2021,0,9,0
103159,1179,1/17/2021,32.94,9,6
103159,1023,1/17/2021,16.47,9,3
103159,1188,1/17/2021,31.74,9,6
103159,1016,1/17/2021,16.47,9,3
103159,1090,1/17/2021,10.98,9,2
103159,1132,1/17/2021,5.49,9,1
103159,1010,1/17/2021,10.98,9,2
103159,1083,1/17/2021,21.16,9,4
103159,1064,1/17/2021,5.29,9,1
103159,1050,1/17/2021,42.32,9,8
103159,1170,1/17/2021,27.45,9,5
103159,1011,1/17/2021,0,9,0
103159,1095,1/17/2021,0,9,0
103159,1142,1/17/2021,0,9,0
103159,1174,1/17/2021,0,9,0
103159,1200,1/17/2021,5.29,9,1
103159,1020,1/17/2021,0,9,0
103159,2841,1/17/2021,49.8,6,10
103159,551,1/17/2021,14.94,6,3
103159,577,1/17/2021,14.94,6,3
103159,2806,1/17/2021,14.94,6,3
103159,1017,1/17/2021,19.92,6,4
103159,1077,1/17/2021,64.74,6,13
103159,1012,1/17/2021,34.86,6,7
103159,2812,1/17/2021,19.92,6,4
103159,569,1/17/2021,19.92,6,4
103159,1018,1/17/2021,14.94,6,3
103159,2827,1/17/2021,29.88,6,6
103159,1043,1/17/2021,101.32,6,34
103159,2822,1/17/2021,9.96,6,2
103159,1080,1/17/2021,54.78,6,11
103159,1058,1/17/2021,49.8,6,10
103159,2826,1/17/2021,9.96,6,2
103159,1091,1/17/2021,24.9,6,5
103159,2803,1/17/2021,9.96,6,2
103159,2842,1/17/2021,19.92,6,4
103159,562,1/17/2021,14.94,6,3
103159,2811,1/17/2021,39.84,6,8
103159,512,1/17/2021,19.92,6,4
103159,1033,1/17/2021,19.92,6,4
103159,567,1/17/2021,19.92,6,4
103159,1009,1/17/2021,59.76,6,12
103159,2813,1/17/2021,29.88,6,6
103159,2800,1/17/2021,54.78,6,11
103159,2831,1/17/2021,29.88,6,6
103159,1024,1/17/2021,19.92,6,4
103159,2809,1/17/2021,39.84,6,8
103159,2823,1/17/2021,39.84,6,8
103159,2810,1/17/2021,39.84,6,8
103159,566,1/17/2021,29.88,6,6
103159,2801,1/17/2021,19.92,6,4
103159,1071,1/17/2021,54.78,6,11
103159,2818,1/17/2021,29.88,6,6
103159,1030,1/17/2021,19.92,6,4
100258,1155,1/17/2021,19.95,9,5
100258,1040,1/17/2021,11.97,9,3
100258,1051,1/17/2021,31.92,9,8
100258,1066,1/17/2021,15.96,9,4
100258,1194,1/17/2021,11.97,9,3
100258,1005,1/17/2021,13.96,9,4
100258,1092,1/17/2021,11.97,9,3
100258,1212,1/17/2021,27.93,9,7
100258,1127,1/17/2021,19.95,9,5
100258,1014,1/17/2021,11.97,9,3
100258,1208,1/17/2021,7.98,9,2
100258,1079,1/17/2021,15.96,9,4
100258,1004,1/17/2021,31.92,9,8
100258,1001,1/17/2021,15.96,9,4
100258,1019,1/17/2021,7.98,9,2
100258,1000,1/17/2021,7.98,9,2
100258,1029,1/17/2021,27.93,9,7
100258,1027,1/17/2021,23.94,9,6
100258,1035,1/17/2021,15.96,9,4
100258,1154,1/17/2021,3.99,9,1
100258,1021,1/17/2021,27.93,9,7
100258,1114,1/17/2021,39.9,9,10
100258,1424,1/17/2021,3.99,9,1
100258,1082,1/17/2021,11.97,9,3
100258,1007,1/17/2021,11.97,9,3
100258,1003,1/17/2021,3.99,9,1
100258,1032,1/17/2021,3.99,9,1
100258,1028,1/17/2021,11.97,9,3
100258,1099,1/17/2021,23.94,9,6
100258,1022,1/17/2021,3.99,9,1
100258,1179,1/17/2021,3.99,9,1
100258,1023,1/17/2021,0,9,0
100258,1188,1/17/2021,39.9,9,10
100258,1016,1/17/2021,11.97,9,3
100258,1090,1/17/2021,7.98,9,2
100258,1132,1/17/2021,15.96,9,4
100258,1010,1/17/2021,19.95,9,5
100258,1083,1/17/2021,23.94,9,6
100258,1064,1/17/2021,7.98,9,2
100258,1050,1/17/2021,19.95,9,5
100258,1170,1/17/2021,15.96,9,4
100258,1011,1/17/2021,23.94,9,6
100258,1095,1/17/2021,19.95,9,5
100258,1142,1/17/2021,0,9,0
100258,1174,1/17/2021,47.88,9,12
100258,1200,1/17/2021,15.96,9,4
100258,1020,1/17/2021,7.98,9,2
100258,2841,1/17/2021,11.94,6,3
100258,551,1/17/2021,19.9,6,5
100258,577,1/17/2021,11.94,6,3
100258,2806,1/17/2021,27.86,6,7
100258,1017,1/17/2021,19.9,6,5
100258,1077,1/17/2021,27.86,6,7
100258,1012,1/17/2021,11.94,6,3
100258,2812,1/17/2021,15.92,6,4
100258,569,1/17/2021,23.88,6,6
100258,1018,1/17/2021,19.9,6,5
100258,2827,1/17/2021,7.96,6,2
100258,1043,1/17/2021,31.84,6,8
100258,2822,1/17/2021,11.94,6,3
100258,1080,1/17/2021,7.96,6,2
100258,1058,1/17/2021,15.92,6,4
100258,2826,1/17/2021,15.92,6,4
100258,1091,1/17/2021,11.94,6,3
100258,2803,1/17/2021,15.92,6,4
100258,2842,1/17/2021,15.92,6,4
100258,562,1/17/2021,19.9,6,5
100258,2811,1/17/2021,19.9,6,5
100258,512,1/17/2021,31.84,6,8
100258,1033,1/17/2021,11.94,6,3
100258,567,1/17/2021,7.96,6,2
100258,1009,1/17/2021,59.7,6,15
100258,2813,1/17/2021,19.9,6,5
100258,2800,1/17/2021,19.9,6,5
100258,2831,1/17/2021,3.98,6,1
100258,1024,1/17/2021,7.96,6,2
100258,2809,1/17/2021,15.92,6,4
100258,2823,1/17/2021,19.9,6,5
100258,2810,1/17/2021,11.94,6,3
100258,566,1/17/2021,15.92,6,4
100258,2801,1/17/2021,7.96,6,2
100258,1071,1/17/2021,31.84,6,8
100258,2818,1/17/2021,19.9,6,5
100258,1030,1/17/2021,11.94,6,3
101890,1155,1/17/2021,0,9,0
101890,1040,1/17/2021,16.99,9,1
101890,1051,1/17/2021,0,9,0
101890,1066,1/17/2021,47.97,9,3
101890,1194,1/17/2021,0,9,0
101890,1005,1/17/2021,16.99,9,1
101890,1092,1/17/2021,33.98,9,2
101890,1212,1/17/2021,16.99,9,1
101890,1127,1/17/2021,33.98,9,2
101890,1014,1/17/2021,33.98,9,2
101890,1208,1/17/2021,16.99,9,1
101890,1079,1/17/2021,16.99,9,1
101890,1004,1/17/2021,67.96,9,4
101890,1001,1/17/2021,33.98,9,2
101890,1019,1/17/2021,50.97,9,3
101890,1000,1/17/2021,33.98,9,2
101890,1029,1/17/2021,0,9,0
101890,1027,1/17/2021,33.98,9,2
101890,1035,1/17/2021,16.99,9,1
101890,1154,1/17/2021,16.99,9,1
101890,1021,1/17/2021,50.97,9,3
101890,1114,1/17/2021,16.99,9,1
101890,1424,1/17/2021,33.98,9,2
101890,1082,1/17/2021,0,9,0
101890,1007,1/17/2021,33.98,9,2
101890,1003,1/17/2021,0,9,0
101890,1032,1/17/2021,15.99,9,1
101890,1028,1/17/2021,50.97,9,3
101890,1099,1/17/2021,84.95,9,5
101890,1022,1/17/2021,0,9,0
101890,1179,1/17/2021,0,9,0
101890,1023,1/17/2021,0,9,0
101890,1188,1/17/2021,0,9,0
101890,1016,1/17/2021,50.97,9,3
101890,1090,1/17/2021,33.98,9,2
101890,1132,1/17/2021,0,9,0
101890,1010,1/17/2021,16.99,9,1
101890,1083,1/17/2021,15.99,9,1
101890,1064,1/17/2021,101.94,9,6
101890,1050,1/17/2021,67.96,9,4
101890,1170,1/17/2021,16.99,9,1
101890,1011,1/17/2021,16.99,9,1
101890,1095,1/17/2021,33.98,9,2
101890,1142,1/17/2021,0,9,0
101890,1174,1/17/2021,0,9,0
101890,1200,1/17/2021,0,9,0
101890,1020,1/17/2021,0,9,0
101890,2841,1/17/2021,43.93,6,4
101890,551,1/17/2021,84.89,6,6
101890,577,1/17/2021,224.72,6,17
101890,2806,1/17/2021,69.92,6,6
101890,1017,1/17/2021,85.82,6,8
101890,1077,1/17/2021,94.89,6,8
101890,1012,1/17/2021,74.91,6,6
101890,2812,1/17/2021,73.9,6,7
101890,569,1/17/2021,64.92,6,5
101890,1018,1/17/2021,49.94,6,4
101890,2827,1/17/2021,104.87,6,8
101890,1043,1/17/2021,69.92,6,6
101890,2822,1/17/2021,69.91,6,5
101890,1080,1/17/2021,74.91,6,6
101890,1058,1/17/2021,71.86,6,7
101890,2826,1/17/2021,75.74,6,7
101890,1091,1/17/2021,59.93,6,5
101890,2803,1/17/2021,53.91,6,4
101890,2842,1/17/2021,39.95,6,3
101890,562,1/17/2021,99.88,6,8
101890,2811,1/17/2021,144.82,6,11
101890,512,1/17/2021,39.95,6,3
101890,1033,1/17/2021,79.9,6,6
101890,567,1/17/2021,23.97,6,2
101890,1009,1/17/2021,134.82,6,9
101890,2813,1/17/2021,63.9,6,5
101890,2800,1/17/2021,24.97,6,2
101890,2831,1/17/2021,99.87,6,7
101890,1024,1/17/2021,99.87,6,7
101890,2809,1/17/2021,44.95,6,4
101890,2823,1/17/2021,44.94,6,3
101890,2810,1/17/2021,59.93,6,5
101890,566,1/17/2021,89.89,6,7
101890,2801,1/17/2021,34.96,6,3
101890,1071,1/17/2021,44.95,6,4
101890,2818,1/17/2021,74.9,6,5
101890,1030,1/17/2021,39.95,6,3
104879,1155,1/17/2021,0,9,0
104879,1040,1/17/2021,53.91,9,9
104879,1051,1/17/2021,41.93,9,7
104879,1066,1/17/2021,77.87,9,13
104879,1194,1/17/2021,17.97,9,3
104879,1005,1/17/2021,29.95,9,5
104879,1092,1/17/2021,17.97,9,3
104879,1212,1/17/2021,47.92,9,8
104879,1127,1/17/2021,5.99,9,1
104879,1014,1/17/2021,35.94,9,6
104879,1208,1/17/2021,0,9,0
104879,1079,1/17/2021,17.97,9,3
104879,1004,1/17/2021,47.92,9,8
104879,1001,1/17/2021,0,9,0
104879,1019,1/17/2021,5.99,9,1
104879,1000,1/17/2021,0,9,0
104879,1029,1/17/2021,0,9,0
104879,1027,1/17/2021,17.97,9,3
104879,1035,1/17/2021,77.87,9,13
104879,1154,1/17/2021,0,9,0
104879,1021,1/17/2021,59.9,9,10
104879,1114,1/17/2021,41.93,9,7
104879,1424,1/17/2021,0,9,0
104879,1082,1/17/2021,17.97,9,3
104879,1007,1/17/2021,59.9,9,10
104879,1003,1/17/2021,11.98,9,2
104879,1032,1/17/2021,17.97,9,3
104879,1028,1/17/2021,17.97,9,3
104879,1099,1/17/2021,35.94,9,6
104879,1022,1/17/2021,35.94,9,6
104879,1179,1/17/2021,0,9,0
104879,1023,1/17/2021,0,9,0
104879,1188,1/17/2021,29.95,9,5
104879,1016,1/17/2021,35.94,9,6
104879,1090,1/17/2021,17.97,9,3
104879,1132,1/17/2021,0,9,0
104879,1010,1/17/2021,0,9,0
104879,1083,1/17/2021,59.9,9,10
104879,1064,1/17/2021,35.94,9,6
104879,1050,1/17/2021,83.86,9,14
104879,1170,1/17/2021,23.96,9,4
104879,1011,1/17/2021,113.81,9,19
104879,1095,1/17/2021,0,9,0
104879,1142,1/17/2021,0,9,0
104879,1174,1/17/2021,0,9,0
104879,1200,1/17/2021,0,9,0
104879,1020,1/17/2021,0,9,0
104879,2841,1/17/2021,0,6,0
104879,551,1/17/2021,0,6,0
104879,577,1/17/2021,0,6,0
104879,2806,1/17/2021,0,6,0
104879,1017,1/17/2021,0,6,0
104879,1077,1/17/2021,0,6,0
104879,1012,1/17/2021,0,6,0
104879,2812,1/17/2021,0,6,0
104879,569,1/17/2021,0,6,0
104879,1018,1/17/2021,0,6,0
104879,2827,1/17/2021,0,6,0
104879,1043,1/17/2021,0,6,0
104879,2822,1/17/2021,0,6,0
104879,1080,1/17/2021,0,6,0
104879,1058,1/17/2021,0,6,0
104879,2826,1/17/2021,0,6,0
104879,1091,1/17/2021,0,6,0
104879,2803,1/17/2021,0,6,0
104879,2842,1/17/2021,0,6,0
104879,562,1/17/2021,0,6,0
104879,2811,1/17/2021,0,6,0
104879,512,1/17/2021,0,6,0
104879,1033,1/17/2021,0,6,0
104879,567,1/17/2021,0,6,0
104879,1009,1/17/2021,0,6,0
104879,2813,1/17/2021,0,6,0
104879,2800,1/17/2021,0,6,0
104879,2831,1/17/2021,0,6,0
104879,1024,1/17/2021,0,6,0
104879,2809,1/17/2021,0,6,0
104879,2823,1/17/2021,0,6,0
104879,2810,1/17/2021,0,6,0
104879,566,1/17/2021,0,6,0
104879,2801,1/17/2021,0,6,0
104879,1071,1/17/2021,0,6,0
104879,2818,1/17/2021,0,6,0
104879,1030,1/17/2021,0,6,0
101466675,1155,1/10/2021,9.99,9,1
101466675,1040,1/10/2021,0,9,0
101466675,1051,1/10/2021,39.96,9,4
101466675,1066,1/10/2021,39.96,9,4
101466675,1194,1/10/2021,19.98,9,2
101466675,1005,1/10/2021,0,9,0
101466675,1092,1/10/2021,0,9,0
101466675,1212,1/10/2021,9.99,9,1
101466675,1127,1/10/2021,9.99,9,1
101466675,1014,1/10/2021,9.99,9,1
101466675,1208,1/10/2021,9.99,9,1
101466675,1079,1/10/2021,0,9,0
101466675,1004,1/10/2021,19.98,9,2
101466675,1001,1/10/2021,9.99,9,1
101466675,1019,1/10/2021,9.99,9,1
101466675,1000,1/10/2021,29.97,9,3
101466675,1029,1/10/2021,9.99,9,1
101466675,1027,1/10/2021,9.99,9,1
101466675,1035,1/10/2021,39.96,9,4
101466675,1154,1/10/2021,9.99,9,1
101466675,1021,1/10/2021,29.97,9,3
101466675,1114,1/10/2021,0,9,0
101466675,1424,1/10/2021,9.99,9,1
101466675,1082,1/10/2021,9.99,9,1
101466675,1007,1/10/2021,9.99,9,1
101466675,1003,1/10/2021,9.99,9,1
101466675,1032,1/10/2021,9.99,9,1
101466675,1028,1/10/2021,9.99,9,1
101466675,1099,1/10/2021,0,9,0
101466675,1022,1/10/2021,0,9,0
101466675,1179,1/10/2021,9.99,9,1
101466675,1023,1/10/2021,39.96,9,4
101466675,1188,1/10/2021,29.97,9,3
101466675,1016,1/10/2021,39.96,9,4
101466675,1090,1/10/2021,9.99,9,1
101466675,1132,1/10/2021,19.98,9,2
101466675,1010,1/10/2021,9.99,9,1
101466675,1083,1/10/2021,19.98,9,2
101466675,1064,1/10/2021,9.99,9,1
101466675,1050,1/10/2021,49.95,9,5
101466675,1170,1/10/2021,0,9,0
101466675,1011,1/10/2021,19.98,9,2
101466675,1095,1/10/2021,29.97,9,3
101466675,1142,1/10/2021,0,9,0
101466675,1174,1/10/2021,9.99,9,1
101466675,1200,1/10/2021,9.99,9,1
101466675,1020,1/10/2021,9.99,9,1
101466675,2841,1/10/2021,9.98,6,1
101466675,551,1/10/2021,19.96,6,2
101466675,577,1/10/2021,9.98,6,1
101466675,2806,1/10/2021,0,6,0
101466675,1017,1/10/2021,19.96,6,2
101466675,1077,1/10/2021,9.98,6,1
101466675,1012,1/10/2021,9.98,6,1
101466675,2812,1/10/2021,19.96,6,2
101466675,569,1/10/2021,0,6,0
101466675,1018,1/10/2021,19.96,6,2
101466675,2827,1/10/2021,9.98,6,1
101466675,1043,1/10/2021,9.98,6,1
101466675,2822,1/10/2021,29.94,6,3
101466675,1080,1/10/2021,9.98,6,1
101466675,1058,1/10/2021,0,6,0
101466675,2826,1/10/2021,29.94,6,3
101466675,1091,1/10/2021,29.94,6,3
101466675,2803,1/10/2021,19.96,6,2
101466675,2842,1/10/2021,19.96,6,2
101466675,562,1/10/2021,0,6,0
101466675,2811,1/10/2021,27.95,6,3
101466675,512,1/10/2021,19.96,6,2
101466675,1033,1/10/2021,0,6,0
101466675,567,1/10/2021,9.98,6,1
101466675,1009,1/10/2021,9.98,6,1
101466675,2813,1/10/2021,19.96,6,2
101466675,2800,1/10/2021,0,6,0
101466675,2831,1/10/2021,0,6,0
101466675,1024,1/10/2021,0,6,0
101466675,2809,1/10/2021,0,6,0
101466675,2823,1/10/2021,29.94,6,3
101466675,2810,1/10/2021,0,6,0
101466675,566,1/10/2021,0,6,0
101466675,2801,1/10/2021,17.97,6,2
101466675,1071,1/10/2021,19.96,6,2
101466675,2818,1/10/2021,19.96,6,2
101466675,1030,1/10/2021,19.96,6,2
103159,1155,1/10/2021,32.94,9,6
103159,1040,1/10/2021,5.49,9,1
103159,1051,1/10/2021,21.16,9,4
103159,1066,1/10/2021,15.87,9,3
103159,1194,1/10/2021,21.96,9,4
103159,1005,1/10/2021,4.99,9,1
103159,1092,1/10/2021,43.92,9,8
103159,1212,1/10/2021,93.33,9,17
103159,1127,1/10/2021,38.43,9,7
103159,1014,1/10/2021,52.9,9,10
103159,1208,1/10/2021,5.49,9,1
103159,1079,1/10/2021,16.47,9,3
103159,1004,1/10/2021,49.41,9,9
103159,1001,1/10/2021,10.58,9,2
103159,1019,1/10/2021,27.45,9,5
103159,1000,1/10/2021,27.45,9,5
103159,1029,1/10/2021,54.9,9,10
103159,1027,1/10/2021,0,9,0
103159,1035,1/10/2021,10.98,9,2
103159,1154,1/10/2021,0,9,0
103159,1021,1/10/2021,32.94,9,6
103159,1114,1/10/2021,32.94,9,6
103159,1424,1/10/2021,15.87,9,3
103159,1082,1/10/2021,29.09,9,6
103159,1007,1/10/2021,21.96,9,4
103159,1003,1/10/2021,0,9,0
103159,1032,1/10/2021,26.45,9,5
103159,1028,1/10/2021,10.58,9,2
103159,1099,1/10/2021,10.98,9,2
103159,1022,1/10/2021,21.96,9,4
103159,1179,1/10/2021,27.45,9,5
103159,1023,1/10/2021,5.49,9,1
103159,1188,1/10/2021,10.58,9,2
103159,1016,1/10/2021,0,9,0
103159,1090,1/10/2021,10.98,9,2
103159,1132,1/10/2021,43.92,9,8
103159,1010,1/10/2021,5.49,9,1
103159,1083,1/10/2021,21.16,9,4
103159,1064,1/10/2021,0,9,0
103159,1050,1/10/2021,31.74,9,6
103159,1170,1/10/2021,10.98,9,2
103159,1011,1/10/2021,21.96,9,4
103159,1095,1/10/2021,0,9,0
103159,1142,1/10/2021,0,9,0
103159,1174,1/10/2021,0,9,0
103159,1200,1/10/2021,0,9,0
103159,1020,1/10/2021,0,9,0
103159,2841,1/10/2021,24.9,6,5
103159,551,1/10/2021,9.96,6,2
103159,577,1/10/2021,29.88,6,6
103159,2806,1/10/2021,39.84,6,8
103159,1017,1/10/2021,29.88,6,6
103159,1077,1/10/2021,9.96,6,2
103159,1012,1/10/2021,14.94,6,3
103159,2812,1/10/2021,9.96,6,2
103159,569,1/10/2021,9.96,6,2
103159,1018,1/10/2021,14.94,6,3
103159,2827,1/10/2021,19.92,6,4
103159,1043,1/10/2021,41.72,6,14
103159,2822,1/10/2021,49.8,6,10
103159,1080,1/10/2021,19.92,6,4
103159,1058,1/10/2021,44.82,6,9
103159,2826,1/10/2021,4.98,6,1
103159,1091,1/10/2021,29.88,6,6
103159,2803,1/10/2021,0,6,0
103159,2842,1/10/2021,24.9,6,5
103159,562,1/10/2021,9.96,6,2
103159,2811,1/10/2021,14.94,6,3
103159,512,1/10/2021,39.84,6,8
103159,1033,1/10/2021,59.76,6,12
103159,567,1/10/2021,14.94,6,3
103159,1009,1/10/2021,24.9,6,5
103159,2813,1/10/2021,24.9,6,5
103159,2800,1/10/2021,79.68,6,16
103159,2831,1/10/2021,24.9,6,5
103159,1024,1/10/2021,0,6,0
103159,2809,1/10/2021,19.92,6,4
103159,2823,1/10/2021,9.96,6,2
103159,2810,1/10/2021,39.84,6,8
103159,566,1/10/2021,9.96,6,2
103159,2801,1/10/2021,19.92,6,4
103159,1071,1/10/2021,49.8,6,10
103159,2818,1/10/2021,14.94,6,3
103159,1030,1/10/2021,9.96,6,2
100258,1155,1/10/2021,15.96,9,4
100258,1040,1/10/2021,11.97,9,3
100258,1051,1/10/2021,23.94,9,6
100258,1066,1/10/2021,3.99,9,1
100258,1194,1/10/2021,7.98,9,2
100258,1005,1/10/2021,6.98,9,2
100258,1092,1/10/2021,7.98,9,2
100258,1212,1/10/2021,23.94,9,6
100258,1127,1/10/2021,19.95,9,5
100258,1014,1/10/2021,35.91,9,9
100258,1208,1/10/2021,0,9,0
100258,1079,1/10/2021,23.94,9,6
100258,1004,1/10/2021,35.91,9,9
100258,1001,1/10/2021,23.94,9,6
100258,1019,1/10/2021,7.98,9,2
100258,1000,1/10/2021,15.96,9,4
100258,1029,1/10/2021,15.96,9,4
100258,1027,1/10/2021,31.92,9,8
100258,1035,1/10/2021,23.94,9,6
100258,1154,1/10/2021,19.95,9,5
100258,1021,1/10/2021,27.93,9,7
100258,1114,1/10/2021,19.95,9,5
100258,1424,1/10/2021,11.97,9,3
100258,1082,1/10/2021,23.94,9,6
100258,1007,1/10/2021,23.94,9,6
100258,1003,1/10/2021,15.96,9,4
100258,1032,1/10/2021,11.97,9,3
100258,1028,1/10/2021,7.98,9,2
100258,1099,1/10/2021,39.9,9,10
100258,1022,1/10/2021,7.98,9,2
100258,1179,1/10/2021,3.99,9,1
100258,1023,1/10/2021,7.98,9,2
100258,1188,1/10/2021,19.95,9,5
100258,1016,1/10/2021,27.93,9,7
100258,1090,1/10/2021,7.98,9,2
100258,1132,1/10/2021,7.98,9,2
100258,1010,1/10/2021,23.94,9,6
100258,1083,1/10/2021,15.96,9,4
100258,1064,1/10/2021,7.98,9,2
100258,1050,1/10/2021,23.94,9,6
100258,1170,1/10/2021,15.96,9,4
100258,1011,1/10/2021,11.97,9,3
100258,1095,1/10/2021,31.92,9,8
100258,1142,1/10/2021,0,9,0
100258,1174,1/10/2021,35.91,9,9
100258,1200,1/10/2021,7.98,9,2
100258,1020,1/10/2021,7.98,9,2
100258,2841,1/10/2021,11.94,6,3
100258,551,1/10/2021,27.86,6,7
100258,577,1/10/2021,15.92,6,4
100258,2806,1/10/2021,3.98,6,1
100258,1017,1/10/2021,31.84,6,8
100258,1077,1/10/2021,15.92,6,4
100258,1012,1/10/2021,11.94,6,3
100258,2812,1/10/2021,27.86,6,7
100258,569,1/10/2021,47.76,6,12
100258,1018,1/10/2021,15.92,6,4
100258,2827,1/10/2021,7.96,6,2
100258,1043,1/10/2021,15.92,6,4
100258,2822,1/10/2021,11.94,6,3
100258,1080,1/10/2021,19.9,6,5
